Ukazatel,Čtvrtletí,Šetření,"ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj",Hodnota,MJ_TEXT,MJ_SYMBOL
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,,29657.7810922959,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,,30148.0107787688,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,,28474.1051412585,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Moravskoslezsko,,28823.549846883,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Praha,Hlavní město Praha,39912.590189558,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,33927.2929426798,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,28637.5155220931,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,31078.9053796459,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,27760.8560850097,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,29141.2460783478,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,29792.3730087573,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,30611.6823459592,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,28512.6412014085,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,29346.664249685,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,30451.0188061329,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,28560.8292631543,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,28381.0301501495,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2018,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,28823.549846883,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,,,30426.9372312713,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Praha,,39142.5012323033,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Čechy,,30399.7744302683,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihozápad,,28303.5759572029,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severozápad,,27501.2074889418,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,,27677.9172210503,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,,28908.3510818217,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,,26835.7273486977,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Moravskoslezsko,,27325.372744432,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Praha,Hlavní město Praha,39142.5012323033,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,30399.7744302683,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,27198.3015210168,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,29446.5851702924,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,26478.3049185788,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,27866.6264179769,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,28073.0647682018,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,27892.3960972619,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,27124.8573193479,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,27927.0172244434,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,29279.2666788978,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,26958.0725731637,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,26704.7698957465,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2018,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,27325.372744432,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,,,31802.101488415,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Praha,,39704.4245421589,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Čechy,,31858.7167221319,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,,30046.6014697402,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,,28938.5479943809,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,,29286.8375584682,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,,30570.943403388,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,,28637.6752373621,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Moravskoslezsko,,29026.1450284,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Praha,Hlavní město Praha,39704.4245421589,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,31858.7167221319,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,28975.0397514578,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,31162.6558228356,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,28294.9873251782,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,29170.9138542658,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,29338.4079190794,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,29353.0453199521,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,29172.6256756073,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,29356.5932622787,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,31031.090486949,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,28659.7965179621,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,28613.8369891452,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2017,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,29026.1450284,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,,,29234.2408169657,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Praha,,36857.3743293096,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Čechy,,29337.7845030484,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,,27579.2000960312,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,,26560.8339434381,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,,26778.1168449861,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,,27995.1555827615,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,,26159.7848426247,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Moravskoslezsko,,26662.0021833314,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Praha,Hlavní město Praha,36857.3743293096,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,29337.7845030484,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,26410.4717126144,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,28801.713913173,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,25847.1246594502,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,26819.5435077667,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,27230.8918693606,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,26679.6009334593,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,26525.2348749871,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,26885.9419977666,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,28417.3545904693,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,26322.0809358069,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,25984.688896133,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2017,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,26662.0021833314,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,,,29432.4453963964,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,Praha,,37375.7149259993,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,Střední Čechy,,30606.8962463726,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,Jihozápad,,27542.2514993697,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,Severozápad,,26448.7343745125,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2017,Pracovištní metoda,Česko,Severovýchod,,26999.6923164507,koruna česká,Kč
