"Ukazatel","Čtvrtletí","Šetření","ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","6.0969440944","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","103.1144283943","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","38239.9209611552","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","973.3582112962","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","102.6118808376","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","211.0847345647","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","6.7014523451","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","103.2788652146","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","36569.0316625894","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","873.9950996011","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","102.4485059654","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","182.3697738183","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","0.7964548411","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","100.4386409003","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","37286.1151355359","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","1391.9536936926","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","103.8779390234","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","190.3013353961","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","1.1627209149","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","100.6147453909","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","35732.0686671933","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","1273.6264142554","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","103.6961230136","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","172.0186696691","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","0.4740740278","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","100.2763561428","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","37616.3452000725","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","1527.7837339757","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","104.233429297","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","178.8331268444","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","0.8633600963","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","100.4851161588","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","36182.9699748939","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","1397.2993686093","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","104.0168820789","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","467.8469409972","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","4.5230615914","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","100.9762202624","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","40176.4664642091","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","1578.7188528412","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","104.0901838852","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","492.1091982999","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","5.9045094284","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","101.2144081625","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","38195.6626705848","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","1414.3263960841","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Jihovýchod","Jihomoravský kraj","103.8452284211","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","221.554337595","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","2.8385626252","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","101.2978316839","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","37261.890327815","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","1116.9438798572","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","103.0901799273","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","232.5491340555","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","3.3504841749","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","101.4618254412","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","35500.1684381556","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","1008.3859702976","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Olomoucký kraj","102.9235542444","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","204.3625151166","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","-0.2263769668","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","99.8893503139","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","37128.6604023463","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","2415.6641761447","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","106.9589618839","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","212.8242268686","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","0.068585278","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","100.0322366436","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","35652.4561812284","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","2271.9385802762","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Střední Morava","Zlínský kraj","106.8061814003","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Moravskoslezsko","Moravskoslezský kraj","420.2263875765","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Moravskoslezsko","Moravskoslezský kraj","-4.0810572961","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","4. čtvrtletí 2021","Pracovištní metoda","Česko","Moravskoslezsko","Moravskoslezský kraj","99.0381839052","procento","%"
